DateTime,CustomerID,Product,Category,OriginalPrice,Revenue,Branch,PaymentMethod,PromoCode,TransactionID,EmployeeID,Tip,DayOfWeek,Hour,Date,SpendSegment,FreqSegment,CustomerType
2025-04-18 11:02:00,C1154,Avocado Toast,Savory Foods,5.5,5.5,Uptown,Card,NONE,1485,UP_E1,0.03,Friday,11,2025-04-18,High Value,Frequent,Repeat
2025-04-23 19:22:00,C1154,Bagel,Baked Goods,2.25,2.25,Riverside,Card,NONE,1486,RI_E3,0.2,Wednesday,19,2025-04-23,High Value,Frequent,Repeat
2025-05-01 12:35:00,C1154,Americano,Coffee-Based,2.75,0.0,Uptown,Cash,FREEDRINK,1487,UP_E2,0.08,Thursday,12,2025-05-01,High Value,Frequent,Repeat
2025-05-01 14:46:00,C1154,Brownie,Baked Goods,2.0,2.0,Riverside,Card,NONE,1488,RI_E2,0.41,Thursday,14,2025-05-01,High Value,Frequent,Repeat
2025-05-02 10:55:00,C1154,Avocado Toast,Savory Foods,2.75,2.75,Downtown,Cash,NONE,1489,DO_E1,0.13,Friday,10,2025-05-02,High Value,Frequent,Repeat
2025-05-02 10:55:00,C1154,Iced Tea,Tea-Based,2.75,2.75,Downtown,Cash,NONE,1489,DO_E1,0.13,Friday,10,2025-05-02,High Value,Frequent,Repeat
2025-05-07 19:39:00,C1154,Americano,Coffee-Based,2.75,2.75,Riverside,Card,NONE,1490,RI_E1,0.49,Wednesday,19,2025-05-07,High Value,Frequent,Repeat
2025-05-09 06:23:00,C1154,Americano,Coffee-Based,2.75,2.75,Riverside,Card,NONE,1491,RI_E2,0.07,Friday,6,2025-05-09,High Value,Frequent,Repeat
2025-05-12 17:26:00,C1154,Cold Brew,Coffee-Based,4.0,4.0,Riverside,Card,NONE,1492,RI_E2,0.23,Monday,17,2025-05-12,High Value,Frequent,Repeat
2025-02-25 16:30:00,C1155,Latte,Coffee-Based,3.75,3.38,Downtown,Card,LOYAL10,1493,DO_E2,0.07,Tuesday,16,2025-02-25,Low Value,Occasional,New
2025-03-05 07:11:00,C1155,Espresso,Coffee-Based,2.5,2.5,Downtown,Card,NONE,1494,DO_E2,0.4,Wednesday,7,2025-03-05,Low Value,Occasional,Repeat
2025-03-17 18:11:00,C1155,Cappuccino,Coffee-Based,3.5,3.5,Uptown,Card,NONE,1495,UP_E3,0.12,Monday,18,2025-03-17,Low Value,Occasional,Repeat
2025-03-19 11:55:00,C1155,Tea,Tea-Based,4.0,4.0,Downtown,Card,NONE,1496,DO_E2,0.68,Wednesday,11,2025-03-19,Low Value,Occasional,Repeat
2025-03-19 11:55:00,C1155,Cookie,Baked Goods,4.0,4.0,Downtown,Card,NONE,1496,DO_E3,0.58,Wednesday,11,2025-03-19,Low Value,Occasional,Repeat
2025-04-09 16:08:00,C1155,Smoothie,Smoothies & Juices,4.75,4.75,Uptown,Card,NONE,1497,UP_E1,0.52,Wednesday,16,2025-04-09,Low Value,Occasional,Repeat
2025-05-02 14:19:00,C1155,Latte,Coffee-Based,2.5,2.25,Downtown,Card,LOYAL10,1498,DO_E3,0.01,Friday,14,2025-05-02,Low Value,Occasional,Repeat
2025-05-02 14:19:00,C1155,Croissant,Baked Goods,2.5,2.25,Downtown,Card,LOYAL10,1498,DO_E3,0.01,Friday,14,2025-05-02,Low Value,Occasional,Repeat
2025-05-03 16:55:00,C1155,Bagel,Baked Goods,2.25,2.25,Downtown,Cash,NONE,1499,DO_E1,0.35,Saturday,16,2025-05-03,Low Value,Occasional,Repeat
2025-02-25 14:13:00,C1156,Bagel,Baked Goods,2.25,2.25,Uptown,Card,NONE,1500,UP_E2,0.5,Tuesday,14,2025-02-25,High Value,Regular,New
2025-03-08 17:46:00,C1156,Macchiato,Coffee-Based,5.5,5.5,Riverside,Card,NONE,1501,RI_E1,0.3,Saturday,17,2025-03-08,High Value,Regular,Repeat
2025-03-08 17:46:00,C1156,Cheese Danish,Baked Goods,5.5,5.5,Riverside,Card,NONE,1501,RI_E1,0.3,Saturday,17,2025-03-08,High Value,Regular,Repeat
2025-03-28 19:36:00,C1156,Cappuccino,Coffee-Based,5.5,5.5,Uptown,Card,NONE,1502,UP_E2,0.1,Friday,19,2025-03-28,High Value,Regular,Repeat
2025-03-28 19:36:00,C1156,Scone,Baked Goods,5.5,5.5,Uptown,Card,NONE,1502,UP_E2,0.1,Friday,19,2025-03-28,High Value,Regular,Repeat
2025-04-12 13:32:00,C1156,Americano,Coffee-Based,5.0,5.0,Downtown,Card,NONE,1503,DO_E3,0.42,Saturday,13,2025-04-12,High Value,Regular,Repeat
2025-04-12 13:32:00,C1156,Donut,Baked Goods,5.0,5.0,Downtown,Card,NONE,1503,DO_E3,0.42,Saturday,13,2025-04-12,High Value,Regular,Repeat
2025-04-20 14:31:00,C1156,Americano,Coffee-Based,5.5,5.5,Downtown,MobilePay,NONE,1504,DO_E2,0.02,Sunday,14,2025-04-20,High Value,Regular,Repeat
2025-04-20 14:31:00,C1156,Donut,Baked Goods,5.5,5.5,Downtown,MobilePay,NONE,1504,DO_E2,0.02,Sunday,14,2025-04-20,High Value,Regular,Repeat
2025-04-30 18:22:00,C1156,Americano,Coffee-Based,2.5,0.0,Downtown,Cash,FREEDRINK,1505,DO_E1,0.37,Wednesday,18,2025-04-30,High Value,Regular,Repeat
2025-04-30 18:22:00,C1156,Donut,Baked Goods,2.5,2.5,Downtown,Cash,NONE,1505,DO_E1,0.37,Wednesday,18,2025-04-30,High Value,Regular,Repeat
2025-05-10 15:25:00,C1156,Matcha Latte,Coffee-Based,2.25,1.9124999999999999,Riverside,Card,WEEKEND5,1506,RI_E1,0.03,Saturday,15,2025-05-10,High Value,Regular,Repeat
2025-05-10 15:25:00,C1156,Energy Ball,Snacks & Energy Bites,2.25,1.9124999999999999,Riverside,Card,WEEKEND5,1506,RI_E1,0.03,Saturday,15,2025-05-10,High Value,Regular,Repeat
2025-05-23 11:27:00,C1156,Americano,Coffee-Based,2.75,2.48,Riverside,Cash,LOYAL10,1507,RI_E2,0.02,Friday,11,2025-05-23,High Value,Regular,Repeat
2025-02-24 13:56:00,C1157,Bagel,Baked Goods,2.25,2.25,Uptown,Cash,NONE,1508,UP_E2,0.49,Monday,13,2025-02-24,High Value,Frequent,New
2025-02-25 06:27:00,C1157,Bagel,Baked Goods,2.25,1.9124999999999999,Riverside,Cash,WEEKEND5,1509,RI_E3,0.11,Tuesday,6,2025-02-25,High Value,Frequent,Repeat
2025-03-14 15:47:00,C1157,Sandwich,Savory Foods,5.0,5.0,Uptown,Cash,NONE,1510,UP_E1,0.14,Friday,15,2025-03-14,High Value,Frequent,Repeat
2025-03-16 07:46:00,C1157,Cookie,Baked Goods,1.5,1.275,Riverside,Cash,WEEKEND5,1511,RI_E2,0.15,Sunday,7,2025-03-16,High Value,Frequent,Repeat
2025-03-19 13:41:00,C1157,Espresso,Coffee-Based,2.5,2.5,Uptown,Cash,NONE,1512,UP_E3,0.09,Wednesday,13,2025-03-19,High Value,Frequent,Repeat
2025-03-24 09:09:00,C1157,Matcha Latte,Coffee-Based,2.5,2.5,Downtown,Card,NONE,1513,DO_E1,0.9,Monday,9,2025-03-24,High Value,Frequent,Repeat
2025-03-24 09:09:00,C1157,Energy Ball,Snacks & Energy Bites,2.5,2.5,Downtown,Card,NONE,1513,DO_E1,0.9,Monday,9,2025-03-24,High Value,Frequent,Repeat
2025-03-25 13:20:00,C1157,Avocado Toast,Savory Foods,5.5,5.5,Riverside,Card,NONE,1514,RI_E2,0.08,Tuesday,13,2025-03-25,High Value,Frequent,Repeat
2025-04-05 18:14:00,C1157,Cold Brew,Coffee-Based,2.75,2.75,Downtown,Card,NONE,1515,DO_E2,0.11,Saturday,18,2025-04-05,High Value,Frequent,Repeat
2025-04-05 18:14:00,C1157,Protein Bar,Snacks & Energy Bites,2.75,2.75,Downtown,Card,NONE,1515,DO_E2,0.11,Saturday,18,2025-04-05,High Value,Frequent,Repeat
2025-04-10 15:47:00,C1157,Smoothie,Smoothies & Juices,4.25,4.25,Uptown,Card,NONE,1516,UP_E1,0.04,Thursday,15,2025-04-10,High Value,Frequent,Repeat
2025-04-10 15:47:00,C1157,Granola Bar,Snacks & Energy Bites,4.25,4.25,Uptown,Card,NONE,1516,UP_E1,0.04,Thursday,15,2025-04-10,High Value,Frequent,Repeat
2025-05-05 16:35:00,C1157,Mocha,Coffee-Based,2.0,0.0,Riverside,Cash,FREEDRINK,1517,RI_E2,0.25,Monday,16,2025-05-05,High Value,Frequent,Repeat
2025-05-05 16:35:00,C1157,Veggie Sandwich,Savory Foods,2.0,2.0,Riverside,Cash,NONE,1517,RI_E2,0.25,Monday,16,2025-05-05,High Value,Frequent,Repeat
2025-05-05 16:35:00,C1157,Apple Juice,Smoothies & Juices,2.0,0.0,Riverside,Cash,FREEDRINK,1517,RI_E2,0.25,Monday,16,2025-05-05,High Value,Frequent,Repeat
2025-05-15 19:08:00,C1157,Latte,Coffee-Based,3.75,3.1875,Uptown,Cash,WEEKEND5,1518,UP_E1,0.29,Thursday,19,2025-05-15,High Value,Frequent,Repeat
2025-05-16 13:21:00,C1157,Tea,Tea-Based,4.0,3.6,Riverside,Card,LOYAL10,1519,RI_E3,0.06,Friday,13,2025-05-16,High Value,Frequent,Repeat
2025-05-16 13:21:00,C1157,Cookie,Baked Goods,4.0,3.6,Riverside,Card,LOYAL10,1519,RI_E3,0.06,Friday,13,2025-05-16,High Value,Frequent,Repeat
2025-05-18 13:41:00,C1157,Cappuccino,Coffee-Based,3.5,3.5,Uptown,Card,NONE,1520,UP_E3,0.15,Sunday,13,2025-05-18,High Value,Frequent,Repeat
2025-03-10 06:27:00,C1158,Mocha,Coffee-Based,4.25,4.25,Downtown,Card,NONE,1521,DO_E3,0.3,Monday,6,2025-03-10,Low Value,Occasional,New
2025-03-16 12:30:00,C1158,Americano,Coffee-Based,2.75,2.75,Downtown,Card,NONE,1522,DO_E2,0.06,Sunday,12,2025-03-16,Low Value,Occasional,Repeat
2025-04-03 06:02:00,C1158,Tea,Tea-Based,4.75,4.75,Uptown,Card,NONE,1523,UP_E2,0.22,Thursday,6,2025-04-03,Low Value,Occasional,Repeat
2025-04-03 06:02:00,C1158,Cookie,Baked Goods,4.75,4.75,Uptown,Card,NONE,1523,UP_E1,0.47,Thursday,6,2025-04-03,Low Value,Occasional,Repeat
2025-04-10 08:09:00,C1158,Avocado Toast,Savory Foods,5.5,5.5,Riverside,Card,NONE,1524,RI_E2,0.22,Thursday,8,2025-04-10,Low Value,Occasional,Repeat
2025-04-16 13:07:00,C1158,Cold Brew,Coffee-Based,4.0,4.0,Downtown,Cash,NONE,1525,DO_E1,0.0,Wednesday,13,2025-04-16,Low Value,Occasional,Repeat
2025-04-23 09:08:00,C1158,Tea,Tea-Based,2.0,2.0,Riverside,Card,NONE,1526,RI_E3,0.23,Wednesday,9,2025-04-23,Low Value,Occasional,Repeat
2025-05-15 15:21:00,C1158,Brownie,Baked Goods,2.0,1.7,Riverside,Card,WEEKEND5,1527,RI_E3,0.24,Thursday,15,2025-05-15,Low Value,Occasional,Repeat
2025-03-08 11:05:00,C1159,Sandwich,Savory Foods,5.0,5.0,Uptown,Card,NONE,1528,UP_E2,0.24,Saturday,11,2025-03-08,High Value,Frequent,New
2025-03-08 19:30:00,C1159,Avocado Toast,Savory Foods,5.5,5.5,Downtown,Card,NONE,1529,DO_E1,0.21,Saturday,19,2025-03-08,High Value,Frequent,Repeat
2025-03-09 18:30:00,C1159,Smoothie,Smoothies & Juices,5.0,0.0,Uptown,Cash,FREEDRINK,1530,UP_E1,0.61,Sunday,18,2025-03-09,High Value,Frequent,Repeat
2025-03-09 18:30:00,C1159,Granola Bar,Snacks & Energy Bites,5.0,5.0,Uptown,Cash,NONE,1530,UP_E1,0.61,Sunday,18,2025-03-09,High Value,Frequent,Repeat
2025-03-16 11:27:00,C1159,Sandwich,Savory Foods,5.0,4.5,Riverside,Card,LOYAL10,1531,RI_E1,0.03,Sunday,11,2025-03-16,High Value,Frequent,Repeat
2025-03-19 10:05:00,C1159,Muffin,Baked Goods,2.5,2.5,Downtown,Cash,NONE,1532,DO_E3,0.06,Wednesday,10,2025-03-19,High Value,Frequent,Repeat
2025-04-11 08:22:00,C1159,Cookie,Baked Goods,1.5,1.275,Downtown,Cash,WEEKEND5,1533,DO_E1,0.75,Friday,8,2025-04-11,High Value,Frequent,Repeat
2025-04-18 08:09:00,C1159,Sandwich,Savory Foods,5.0,5.0,Uptown,Cash,NONE,1534,UP_E2,0.22,Friday,8,2025-04-18,High Value,Frequent,Repeat
2025-05-05 19:06:00,C1159,Mocha,Coffee-Based,4.25,4.25,Downtown,Cash,NONE,1535,DO_E1,0.53,Monday,19,2025-05-05,High Value,Frequent,Repeat
2025-05-05 19:06:00,C1159,Veggie Sandwich,Savory Foods,4.25,4.25,Downtown,Cash,NONE,1535,DO_E1,0.53,Monday,19,2025-05-05,High Value,Frequent,Repeat
2025-05-05 19:06:00,C1159,Apple Juice,Smoothies & Juices,4.25,4.25,Downtown,Cash,NONE,1535,DO_E1,0.53,Monday,19,2025-05-05,High Value,Frequent,Repeat
2025-05-10 07:55:00,C1159,Tea,Tea-Based,4.25,0.0,Downtown,Cash,FREEDRINK,1536,DO_E1,0.39,Saturday,7,2025-05-10,High Value,Frequent,Repeat
2025-05-10 07:55:00,C1159,Cookie,Baked Goods,4.25,4.25,Downtown,Cash,NONE,1536,DO_E2,0.05,Saturday,7,2025-05-10,High Value,Frequent,Repeat
2025-05-18 08:15:00,C1159,Flat White,Coffee-Based,3.75,3.75,Downtown,Card,NONE,1537,DO_E1,0.26,Sunday,8,2025-05-18,High Value,Frequent,Repeat
2025-05-18 08:15:00,C1159,Banana Bread,Baked Goods,3.75,3.75,Downtown,Card,NONE,1537,DO_E1,0.26,Sunday,8,2025-05-18,High Value,Frequent,Repeat
2025-05-24 10:47:00,C1159,Bagel,Baked Goods,4.75,4.28,Uptown,Card,LOYAL10,1538,UP_E1,0.23,Saturday,10,2025-05-24,High Value,Frequent,Repeat
2025-05-24 10:47:00,C1159,Orange Juice,Smoothies & Juices,4.75,4.28,Uptown,Card,LOYAL10,1538,UP_E1,1.03,Saturday,10,2025-05-24,High Value,Frequent,Repeat
2025-03-04 19:39:00,C1160,Mocha,Coffee-Based,4.25,4.25,Riverside,Card,NONE,1539,RI_E1,0.01,Tuesday,19,2025-03-04,High Value,Frequent,New
2025-03-09 15:06:00,C1160,Avocado Toast,Savory Foods,2.0,2.0,Riverside,Cash,NONE,1540,RI_E1,0.01,Sunday,15,2025-03-09,High Value,Frequent,Repeat
2025-03-09 15:06:00,C1160,Iced Tea,Tea-Based,2.0,2.0,Riverside,Cash,NONE,1540,RI_E1,0.01,Sunday,15,2025-03-09,High Value,Frequent,Repeat
2025-03-14 13:27:00,C1160,Flat White,Coffee-Based,2.25,1.9124999999999999,Uptown,Cash,WEEKEND5,1541,UP_E1,1.0,Friday,13,2025-03-14,High Value,Frequent,Repeat
2025-03-14 13:27:00,C1160,Banana Bread,Baked Goods,2.25,1.9124999999999999,Uptown,Cash,WEEKEND5,1541,UP_E1,1.0,Friday,13,2025-03-14,High Value,Frequent,Repeat
2025-03-20 12:11:00,C1160,Iced Coffee,Coffee-Based,5.5,4.95,Downtown,Card,LOYAL10,1542,DO_E2,0.01,Thursday,12,2025-03-20,High Value,Frequent,Repeat
2025-03-20 12:11:00,C1160,Salad,Savory Foods,5.5,4.95,Downtown,Card,LOYAL10,1542,DO_E2,0.01,Thursday,12,2025-03-20,High Value,Frequent,Repeat
2025-03-25 18:48:00,C1160,Tea,Tea-Based,2.0,2.0,Downtown,Card,NONE,1543,DO_E1,0.56,Tuesday,18,2025-03-25,High Value,Frequent,Repeat
2025-03-28 18:35:00,C1160,Cookie,Baked Goods,1.5,1.5,Downtown,Cash,NONE,1544,DO_E2,0.04,Friday,18,2025-03-28,High Value,Frequent,Repeat
2025-04-15 18:13:00,C1160,Cookie,Baked Goods,1.5,1.275,Riverside,Card,WEEKEND5,1545,RI_E2,0.05,Tuesday,18,2025-04-15,High Value,Frequent,Repeat
2025-04-22 17:43:00,C1160,Tea,Tea-Based,5.0,5.0,Uptown,Cash,NONE,1546,UP_E1,0.63,Tuesday,17,2025-04-22,High Value,Frequent,Repeat
2025-04-22 17:43:00,C1160,Cookie,Baked Goods,5.0,5.0,Uptown,Cash,NONE,1546,UP_E1,0.63,Tuesday,17,2025-04-22,High Value,Frequent,Repeat
2025-04-30 17:06:00,C1160,Smoothie,Smoothies & Juices,4.75,4.75,Riverside,Card,NONE,1547,RI_E1,0.52,Wednesday,17,2025-04-30,High Value,Frequent,Repeat
2025-05-02 14:14:00,C1160,Bagel,Baked Goods,2.5,2.5,Riverside,Cash,NONE,1548,RI_E1,1.48,Friday,14,2025-05-02,High Value,Frequent,Repeat
2025-05-02 14:14:00,C1160,Orange Juice,Smoothies & Juices,2.5,2.5,Riverside,Cash,NONE,1548,RI_E1,1.48,Friday,14,2025-05-02,High Value,Frequent,Repeat
2025-05-08 18:30:00,C1160,Tea,Tea-Based,5.5,5.5,Uptown,Cash,NONE,1549,UP_E3,0.1,Thursday,18,2025-05-08,High Value,Frequent,Repeat
2025-05-08 18:30:00,C1160,Cookie,Baked Goods,5.5,5.5,Uptown,Cash,NONE,1549,UP_E3,0.1,Thursday,18,2025-05-08,High Value,Frequent,Repeat
2025-05-19 06:31:00,C1160,Macchiato,Coffee-Based,2.0,2.0,Uptown,Card,NONE,1550,UP_E2,0.16,Monday,6,2025-05-19,High Value,Frequent,Repeat
2025-05-19 06:31:00,C1160,Cheese Danish,Baked Goods,2.0,2.0,Uptown,Card,NONE,1550,UP_E2,0.16,Monday,6,2025-05-19,High Value,Frequent,Repeat
2025-03-10 10:43:00,C1161,Brownie,Baked Goods,2.0,2.0,Riverside,Cash,NONE,1551,RI_E1,0.46,Monday,10,2025-03-10,Low Value,Regular,New
2025-03-20 06:52:00,C1161,Espresso,Coffee-Based,2.5,2.25,Downtown,Card,LOYAL10,1552,DO_E2,0.2,Thursday,6,2025-03-20,Low Value,Regular,Repeat
2025-03-22 07:56:00,C1161,Espresso,Coffee-Based,2.25,2.25,Downtown,Card,NONE,1553,DO_E3,0.13,Saturday,7,2025-03-22,Low Value,Regular,Repeat
2025-03-22 07:56:00,C1161,Muffin,Baked Goods,2.25,2.25,Downtown,Card,NONE,1553,DO_E3,0.13,Saturday,7,2025-03-22,Low Value,Regular,Repeat
2025-03-22 17:39:00,C1161,Bagel,Baked Goods,1.5,1.5,Uptown,Card,NONE,1554,UP_E3,0.17,Saturday,17,2025-03-22,Low Value,Regular,Repeat
2025-03-22 17:39:00,C1161,Orange Juice,Smoothies & Juices,1.5,0.0,Uptown,Card,FREEDRINK,1554,UP_E3,0.17,Saturday,17,2025-03-22,Low Value,Regular,Repeat
2025-04-01 10:37:00,C1161,Tea,Tea-Based,2.0,1.8,Uptown,Cash,LOYAL10,1555,UP_E2,0.77,Tuesday,10,2025-04-01,Low Value,Regular,Repeat
2025-04-01 10:37:00,C1161,Cookie,Baked Goods,2.0,1.8,Uptown,Cash,LOYAL10,1555,UP_E2,0.77,Tuesday,10,2025-04-01,Low Value,Regular,Repeat
2025-04-04 11:01:00,C1161,Matcha Latte,Coffee-Based,1.5,1.5,Uptown,Cash,NONE,1556,UP_E2,0.01,Friday,11,2025-04-04,Low Value,Regular,Repeat
2025-04-04 11:01:00,C1161,Energy Ball,Snacks & Energy Bites,1.5,1.5,Uptown,Cash,NONE,1556,UP_E2,0.01,Friday,11,2025-04-04,Low Value,Regular,Repeat
2025-04-13 08:50:00,C1161,Tea,Tea-Based,2.0,2.0,Uptown,Card,NONE,1557,UP_E2,0.05,Sunday,8,2025-04-13,Low Value,Regular,Repeat
2025-04-13 19:25:00,C1161,Latte,Coffee-Based,3.75,3.75,Uptown,Card,NONE,1558,UP_E1,0.52,Sunday,19,2025-04-13,Low Value,Regular,Repeat
2025-04-18 19:39:00,C1161,Espresso,Coffee-Based,2.5,2.5,Riverside,Card,NONE,1559,RI_E3,0.03,Friday,19,2025-04-18,Low Value,Regular,Repeat
2025-05-23 17:13:00,C1161,Tea,Tea-Based,2.0,1.7,Uptown,Card,WEEKEND5,1560,UP_E1,0.23,Friday,17,2025-05-23,Low Value,Regular,Repeat
2025-03-05 09:07:00,C1162,Sandwich,Savory Foods,5.0,5.0,Uptown,Card,NONE,1561,UP_E1,0.62,Wednesday,9,2025-03-05,High Value,Frequent,New
2025-03-16 19:03:00,C1162,Bagel,Baked Goods,2.25,2.25,Downtown,Card,NONE,1562,DO_E2,0.04,Sunday,19,2025-03-16,High Value,Frequent,Repeat
2025-03-18 19:12:00,C1162,Cappuccino,Coffee-Based,3.5,3.5,Riverside,Card,NONE,1563,RI_E1,0.53,Tuesday,19,2025-03-18,High Value,Frequent,Repeat
2025-03-25 18:07:00,C1162,Smoothie,Smoothies & Juices,4.25,4.25,Riverside,Cash,NONE,1564,RI_E3,0.13,Tuesday,18,2025-03-25,High Value,Frequent,Repeat
2025-03-25 18:07:00,C1162,Granola Bar,Snacks & Energy Bites,4.25,4.25,Riverside,Cash,NONE,1564,RI_E3,0.13,Tuesday,18,2025-03-25,High Value,Frequent,Repeat
2025-03-29 15:46:00,C1162,Avocado Toast,Savory Foods,5.5,4.675,Downtown,Card,WEEKEND5,1565,DO_E3,0.22,Saturday,15,2025-03-29,High Value,Frequent,Repeat
2025-03-29 17:32:00,C1162,Cold Brew,Coffee-Based,2.0,0.0,Uptown,Card,FREEDRINK,1566,UP_E3,1.01,Saturday,17,2025-03-29,High Value,Frequent,Repeat
2025-03-29 17:32:00,C1162,Protein Bar,Snacks & Energy Bites,2.0,2.0,Uptown,Card,NONE,1566,UP_E3,1.01,Saturday,17,2025-03-29,High Value,Frequent,Repeat
2025-03-30 19:53:00,C1162,Frappuccino,Coffee-Based,2.0,2.0,Downtown,Card,NONE,1567,DO_E3,0.21,Sunday,19,2025-03-30,High Value,Frequent,Repeat
2025-03-30 19:53:00,C1162,Brownie,Baked Goods,2.0,2.0,Downtown,Card,NONE,1567,DO_E3,0.21,Sunday,19,2025-03-30,High Value,Frequent,Repeat
2025-04-03 19:30:00,C1162,Espresso,Coffee-Based,5.5,5.5,Riverside,Cash,NONE,1568,RI_E3,0.01,Thursday,19,2025-04-03,High Value,Frequent,Repeat
2025-04-03 19:30:00,C1162,Muffin,Baked Goods,5.5,5.5,Riverside,Cash,NONE,1568,RI_E1,0.19,Thursday,19,2025-04-03,High Value,Frequent,Repeat
2025-04-05 19:53:00,C1162,Croissant,Baked Goods,2.75,2.3375,Uptown,Card,WEEKEND5,1569,UP_E2,0.14,Saturday,19,2025-04-05,High Value,Frequent,Repeat
2025-04-06 07:31:00,C1162,Cold Brew,Coffee-Based,4.0,4.0,Riverside,Card,NONE,1570,RI_E1,1.19,Sunday,7,2025-04-06,High Value,Frequent,Repeat
2025-04-06 07:31:00,C1162,Protein Bar,Snacks & Energy Bites,4.0,4.0,Riverside,Card,NONE,1570,RI_E1,1.19,Sunday,7,2025-04-06,High Value,Frequent,Repeat
2025-04-06 11:38:00,C1162,Tea,Tea-Based,2.0,2.0,Downtown,Card,NONE,1571,DO_E2,0.41,Sunday,11,2025-04-06,High Value,Frequent,Repeat
2025-04-13 08:50:00,C1162,Americano,Coffee-Based,4.0,4.0,Uptown,Card,NONE,1572,UP_E1,0.34,Sunday,8,2025-04-13,High Value,Frequent,Repeat
2025-04-13 08:50:00,C1162,Donut,Baked Goods,4.0,4.0,Uptown,Card,NONE,1572,UP_E1,0.34,Sunday,8,2025-04-13,High Value,Frequent,Repeat
2025-04-17 18:37:00,C1162,Matcha Latte,Coffee-Based,2.5,2.5,Downtown,Cash,NONE,1573,DO_E2,0.26,Thursday,18,2025-04-17,High Value,Frequent,Repeat
2025-04-17 18:37:00,C1162,Energy Ball,Snacks & Energy Bites,2.5,2.5,Downtown,Cash,NONE,1573,DO_E2,0.26,Thursday,18,2025-04-17,High Value,Frequent,Repeat
2025-04-26 15:32:00,C1162,Muffin,Baked Goods,2.5,2.5,Uptown,Card,NONE,1574,UP_E3,0.14,Saturday,15,2025-04-26,High Value,Frequent,Repeat
2025-05-17 19:33:00,C1162,Croissant,Baked Goods,2.75,2.3375,Uptown,Card,WEEKEND5,1575,UP_E3,0.04,Saturday,19,2025-05-17,High Value,Frequent,Repeat
2025-05-20 12:55:00,C1162,Mocha,Coffee-Based,4.25,3.83,Riverside,Card,LOYAL10,1576,RI_E1,0.2,Tuesday,12,2025-05-20,High Value,Frequent,Repeat
2025-05-24 13:50:00,C1162,Smoothie,Smoothies & Juices,4.75,4.0375,Downtown,Card,WEEKEND5,1577,DO_E1,0.28,Saturday,13,2025-05-24,High Value,Frequent,Repeat
2025-02-24 08:52:00,C1163,Avocado Toast,Savory Foods,2.0,2.0,Downtown,Card,NONE,1578,DO_E1,0.41,Monday,8,2025-02-24,Mid Value,Frequent,New
2025-02-24 08:52:00,C1163,Iced Tea,Tea-Based,2.0,2.0,Downtown,Card,NONE,1578,DO_E1,0.41,Monday,8,2025-02-24,Mid Value,Frequent,Repeat
2025-03-16 19:32:00,C1163,Brownie,Baked Goods,2.0,2.0,Riverside,Card,NONE,1579,RI_E1,0.39,Sunday,19,2025-03-16,Mid Value,Frequent,Repeat
2025-03-23 13:59:00,C1163,Cookie,Baked Goods,1.5,1.5,Riverside,Cash,NONE,1580,RI_E2,0.14,Sunday,13,2025-03-23,Mid Value,Frequent,Repeat
2025-03-24 08:14:00,C1163,Smoothie,Smoothies & Juices,4.75,4.0375,Uptown,Cash,WEEKEND5,1581,UP_E1,0.47,Monday,8,2025-03-24,Mid Value,Frequent,Repeat
2025-03-30 11:36:00,C1163,Bagel,Baked Goods,2.25,2.25,Downtown,Card,NONE,1582,DO_E3,0.18,Sunday,11,2025-03-30,Mid Value,Frequent,Repeat
2025-04-15 08:17:00,C1163,Iced Coffee,Coffee-Based,3.75,3.75,Riverside,Card,NONE,1583,RI_E3,0.05,Tuesday,8,2025-04-15,Mid Value,Frequent,Repeat
2025-04-15 08:17:00,C1163,Salad,Savory Foods,3.75,3.75,Riverside,Card,NONE,1583,RI_E3,0.05,Tuesday,8,2025-04-15,Mid Value,Frequent,Repeat
2025-04-18 18:18:00,C1163,Avocado Toast,Savory Foods,5.5,5.5,Downtown,Card,NONE,1584,DO_E1,0.23,Friday,18,2025-04-18,Mid Value,Frequent,Repeat
2025-04-22 14:47:00,C1163,Bagel,Baked Goods,2.25,2.25,Uptown,Cash,NONE,1585,UP_E3,0.05,Tuesday,14,2025-04-22,Mid Value,Frequent,Repeat
2025-04-30 07:05:00,C1163,Latte,Coffee-Based,3.75,3.75,Riverside,Cash,NONE,1586,RI_E1,0.33,Wednesday,7,2025-04-30,Mid Value,Frequent,Repeat
2025-05-02 14:43:00,C1163,Sandwich,Savory Foods,5.0,5.0,Downtown,Cash,NONE,1587,DO_E3,0.0,Friday,14,2025-05-02,Mid Value,Frequent,Repeat
2025-05-12 07:33:00,C1163,Cold Brew,Coffee-Based,4.0,4.0,Riverside,Card,NONE,1588,RI_E1,0.72,Monday,7,2025-05-12,Mid Value,Frequent,Repeat
2025-05-15 16:31:00,C1163,Croissant,Baked Goods,2.75,2.75,Riverside,Card,NONE,1589,RI_E1,0.09,Thursday,16,2025-05-15,Mid Value,Frequent,Repeat
2025-02-24 14:28:00,C1164,Mocha,Coffee-Based,4.25,4.25,Uptown,Card,NONE,1590,UP_E1,0.49,Monday,14,2025-02-24,Mid Value,Regular,New
2025-03-09 19:12:00,C1164,Latte,Coffee-Based,3.75,3.75,Uptown,Cash,NONE,1591,UP_E2,0.0,Sunday,19,2025-03-09,Mid Value,Regular,Repeat
